
8.373937906460602E-04,  7.137428429970318E+03,  9.818952462740749E+01,  3.037607976469795E+02,  9.543316159222471E+01,  2.460658523400589E+06,  5.991466362491447E-02,  2.388638777427626E+02,  2.387817875680657E+02,  7.143410277380634E+03,  7.149392124790951E+03,  6.008545791957017E+03,
2460658.611111111, A.D. 2024-Dec-14 02:40:00.0000,  1.010207871027225E-03,  7.139090113597761E+03,  9.818796100144280E+01,  3.038623743267023E+02,  1.098658074275631E+02,  2.460658595711116E+06,  5.987820831067698E-02,  7.967152192152049E+01,  7.978543314005393E+01,  7.146309371573720E+03,  7.153528629549680E+03,  6.012203941242641E+03,
2460658.618055556, A.D. 2024-Dec-14 02:50:00.0000,  1.514009318803957E-03,  7.126754631091273E+03,  9.819309142451090E+01,  3.038655114806118E+02,  5.978559745366137E+01,  2.460658586078577E+06,  5.998832983583017E-02,  1.657364136926048E+02,  1.657790810927366E+02,  7.137560964905672E+03,  7.148367298720072E+03,  6.001167243449028E+03,
2460658.625000000, A.D. 2024-Dec-14 03:00:00.0000,  2.762573512363830E-03,  7.109434462333582E+03,  9.819806765726804E+01,  3.038760251405136E+02,  8.206652562269184E+01,  2.460658590454614E+06,  6.009478533479651E-02,  1.793661871023959E+02,  1.793696768885105E+02,  7.129129205843865E+03,  7.148823949354148E+03,  5.990536416668921E+03,
2460658.631944444, A.D. 2024-Dec-14 03:10:00.0000,  2.243652975990315E-03,  7.116546855344905E+03,  9.819606905696246E+01,  3.038887002475365E+02,  1.121935037615517E+02,  2.460658665648445E+06,  6.005156028557888E-02,  1.851283156319643E+02,  1.851053980492501E+02,  7.132549821979389E+03,  7.148552788613873E+03,  5.994848398409598E+03,
2460658.638888889, A.D. 2024-Dec-14 03:20:00.0000,  8.484007348531466E-04,  7.137092953544515E+03,  9.818984990493981E+01,  3.038953594580004E+02,  9.779348185044221E+01,  2.460658662942277E+06,  5.991789796242657E-02,  2.354778632444906E+02,  2.353978114771027E+02,  7.143153209977027E+03,  7.149213466409538E+03,  6.008221453725721E+03,
2460658.645833333, A.D. 2024-Dec-14 03:30:00.0000,  1.404488274899707E-03,  7.136334559989385E+03,  9.818797379096026E+01,  3.038960771465931E+02,  7.393446712272195E+01,  2.460658658330721E+06,  5.987742677557005E-02,  2.953458941363780E+02,  2.952003347347464E+02,  7.146371555046525E+03,  7.156408550103665E+03,  6.012282414027848E+03,
2460658.652777778, A.D. 2024-Dec-14 03:40:00.0000,  1.243413901101229E-03,  7.128833301866479E+03,  9.819305408712256E+01,  3.038991219334737E+02,  1.251008524001271E+02,  2.460658668181508E+06,  5.998647083500436E-02,  2.801650679250554E+02,  2.800247813743111E+02,  7.137708427747549E+03,  7.146583553628619E+03,  6.001353221632209E+03,
2460658.659722222, A.D. 2024-Dec-14 03:50:00.0000,  5.527563924444713E-04,  7.125188898408729E+03,  9.819809623373150E+01,  3.039095858604503E+02,  2.298486039419612E+02,  2.460658688355905E+06,  6.009478072588963E-02,  2.113285041902107E+02,  2.112955897246898E+02,  7.129129570351307E+03,  7.133070242293885E+03,  5.990536876106900E+03,
2460658.666666667, A.D. 2024-Dec-14 04:00:00.0000,  9.102947191375309E-04,  7.126012893722100E+03,  9.819613342827896E+01,  3.039223004262473E+02,  1.427938484925679E+01,  2.460658646856243E+06,  6.005211907616262E-02,  1.027864445127863E+02,  1.028881441810011E+02,  7.132505575882044E+03,  7.138998258041987E+03,  5.994792615784647E+03,
2460658.673611111, A.D. 2024-Dec-14 04:10:00.0000,  1.475801466462480E-03,  7.132622512016414E+03,  9.818989731393435E+01,  3.039289759491206E+02,  8.408451707767614E+01,  2.460658660296057E+06,  5.991775711031187E-02,  6.893062609331993E+01,  6.908853900465743E+01,  7.143164404519785E+03,  7.153706297023157E+03,  6.008235577597144E+03,
2460658.680555556, A.D. 2024-Dec-14 04:20:00.0000,  1.021829788550134E-03,  7.139058688581899E+03,  9.818802141968678E+01,  3.039296905664942E+02,  1.101377619910585E+02,  2.460658665307153E+06,  5.987755876399552E-02,  7.888640468283401E+01,  7.900133011737223E+01,  7.146361053185779E+03,  7.153663417789659E+03,  6.012269161121322E+03,
2460658.687500000, A.D. 2024-Dec-14 04:30:00.0000,  1.490863525621596E-03,  7.127080306126883E+03,  9.819309203640732E+01,  3.039327381309705E+02,  5.977984039513550E+01,  2.460658655619666E+06,  5.998630383691663E-02,  1.652299255865612E+02,  1.652734014070205E+02,  7.137721675028221E+03,  7.148363043929559E+03,  6.001369929021192E+03,
2460658.694444444, A.D. 2024-Dec-14 04:40:00.0000,  2.755593008969430E-03,  7.109531894438762E+03,  9.819813690519503E+01,  3.039431663395755E+02,  8.161332767730465E+01,  2.460658659909911E+06,  6.009418096061290E-02,  1.793080365486292E+02,  1.793118369040901E+02,  7.129177004752763E+03,  7.148822115066765E+03,  5.990596664192033E+03,
2460658.701388889, A.D. 2024-Dec-14 04:50:00.0000,  2.263304365483813E-03,  7.116275325523938E+03,  9.819624347053190E+01,  3.039558797337120E+02,  1.118412283066131E+02,  2.460658735122684E+06,  6.005322310657537E-02,  1.849688795702309E+02,  1.849464787240790E+02,  7.132418158678931E+03,  7.148560991833924E+03,  5.994682406323379E+03,
2460658.708333333, A.D. 2024-Dec-14 05:00:00.0000,  8.553836909341381E-04,  7.136909955085012E+03,  9.819002524866967E+01,  3.039626506560688E+02,  9.898156394243901E+01,  2.460658732714600E+06,  5.991957435936186E-02,  2.337769354198589E+02,  2.336979106392090E+02,  7.143019977878106E+03,  7.149130000671200E+03,  6.008053359006437E+03,
2460658.715277778, A.D. 2024-Dec-14 05:10:00.0000,  1.397484751692458E-03,  7.136430397784709E+03,  9.818804882886288E+01,  3.039634027299069E+02,  7.349978944657592E+01,  2.460658727790464E+06,  5.987685050759529E-02,  2.952673713291013E+02,  2.951224447346957E+02,  7.146417407140417E+03,  7.156404416496124E+03,  6.012340277555756E+03,
2460658.722222222, A.D. 2024-Dec-14 05:20:00.0000,  1.252597884569844E-03,  7.128925298866830E+03,  9.819307024248248E+01,  3.039663600768918E+02,  1.241403960340853E+02,  2.460658737539988E+06,  5.998448229009759E-02,  2.806132372437174E+02,  2.804721150612293E+02,  7.137866174937900E+03,  7.146807051008970E+03,  6.001552172426265E+03,
2460658.729166667, A.D. 2024-Dec-14 05:30:00.0000,  5.587469327980070E-04,  7.125191984283112E+03,  9.819818095853918E+01,  3.039767379262484E+02,  2.276070908026328E+02,  2.460658757467401E+06,  6.009420138809834E-02,  2.130586505794234E+02,  2.130237440905426E+02,  7.129175389165187E+03,  7.133158794047262E+03,  5.990594627842046E+03,
2460658.736111111, A.D. 2024-Dec-14 05:40:00.0000,  8.995841886913322E-04,  7.125954431719555E+03,  9.819632458957732E+01,  3.039894897879151E+02,  1.289321486216645E+01,  2.460658716132718E+06,  6.005382376614044E-02,  1.036608989143689E+02,  1.037610408087656E+02,  7.132370599538789E+03,  7.138786767358023E+03,  5.994622447388193E+03,
2460658.743055556, A.D. 2024-Dec-14 05:50:00.0000,  1.473445347593061E-03,  7.132505896051494E+03,  9.819008997663144E+01,  3.039962771686873E+02,  8.334419497353484E+01,  2.460658729696936E+06,  5.991943867127035E-02,  6.915809845148480E+01,  6.931599790954382E+01,  7.143030761494732E+03,  7.153555626937970E+03,  6.008066964295673E+03,
2460658.750000000, A.D. 2024-Dec-14 06:00:00.0000,  1.033780064548586E-03,  7.139022215309143E+03,  9.818811268985128E+01,  3.039970260436239E+02,  1.103955147452540E+02,  2.460658734900465E+06,  5.987694320342398E-02,  7.811544906155255E+01,  7.823140301282965E+01,  7.146410031532831E+03,  7.153797847756520E+03,  6.012330969818344E+03,
2460658.756944444, A.D. 2024-Dec-14 06:10:00.0000,  1.467639813728303E-03,  7.127406892194863E+03,  9.819312239326683E+01,  3.039999852189360E+02,  5.981010009123921E+01,  2.460658725167719E+06,  5.998427356623184E-02,  1.646873687662392E+02,  1.647317040106884E+02,  7.137882733079655E+03,  7.148358573964447E+03,  6.001573055686084E+03,
2460658.763888889, A.D. 2024-Dec-14 06:20:00.0000,  2.748196566799622E-03,  7.109635414188565E+03,  9.819823378732320E+01,  3.040103254428172E+02,  8.116968163165454E+01,  2.460658729367032E+06,  6.009353701827064E-02,  1.792402968196032E+02,  1.792444580291172E+02,  7.129227933920499E+03,  7.148820453652433E+03,  5.990660857432085E+03,
2460658.770833333, A.D. 2024-Dec-14 06:30:00.0000,  2.282835317173478E-03,  7.116007100450724E+03,  9.819644640711685E+01,  3.040230733649158E+02,  1.114910068191514E+02,  2.460658804597338E+06,  6.005485510878922E-02,  1.848073772771667E+02,  1.847855162895429E+02,  7.132288941538756E+03,  7.148570782626788E+03,  5.994519499678435E+03,
2460658.777777778, A.D. 2024-Dec-14 06:40:00.0000,  8.632829707022270E-04,  7.136720392115645E+03,  9.819023095138564E+01,  3.040299558828540E+02,  1.001551758001032E+02,  2.460658802484110E+06,  5.992125110114422E-02,  2.320904733972621E+02,  2.320124751451668E+02,  7.142886724586635E+03,  7.149053057057625E+03,  6.007885239117206E+03,
2460658.784722222, A.D. 2024-Dec-14 06:50:00.0000,  1.390459850296816E-03,  7.136526726783439E+03,  9.818815129560521E+01,  3.040307445713534E+02,  7.307453765249518E+01,  2.460658797252033E+06,  5.987626999781061E-02,  2.951794061552464E+02,  2.950351046450603E+02,  7.146463597487354E+03,  7.156400468191268E+03,  6.012398568133311E+03,
2460658.791666667, A.D. 2024-Dec-14 07:00:00.0000,  1.262017793422579E-03,  7.129019688121307E+03,  9.819310655926685E+01,  3.040336126665472E+02,  1.231707220264994E+02,  2.460658806896702E+06,  5.998244237249704E-02,  2.810705991325273E+02,  2.809286308106502E+02,  7.138028006475427E+03,  7.147036324829547E+03,  6.001756276684493E+03,
2460658.798611111, A.D. 2024-Dec-14 07:10:00.0000,  5.646047144596909E-04,  7.125203235448225E+03,  9.819828144145224E+01,  3.040438979388313E+02,  2.253363386895957E+02,  2.460658826573305E+06,  6.009353072786282E-02,  2.148180239721885E+02,  2.147811040961661E+02,  7.129228431431072E+03,  7.133253627413918E+03,  5.990661484516224E+03,
2460658.805555556, A.D. 2024-Dec-14 07:20:00.0000,  8.886323468879642E-04,  7.125903440300061E+03,  9.819653236374398E+01,  3.040566821965237E+02,  1.153417273630299E+01,  2.460658785414404E+06,  6.005545581705555E-02,  1.045082344355144E+02,  1.046067895436774E+02,  7.132241380696761E+03,  7.138579321093460E+03,  5.994459539140842E+03,
2460658.812500000, A.D. 2024-Dec-14 07:30:00.0000,  1.471092859809808E-03,  7.132390490592396E+03,  9.819029996737780E+01,  3.040635823535202E+02,  8.261743533763394E+01,  2.460658799100432E+06,  5.992110472142472E-02,  6.937202153122183E+01,  6.952989069141638E+01,  7.142898357364261E+03,  7.153406224136126E+03,  6.007899915624927E+03,
2460658.819444444, A.D. 2024-Dec-14 07:40:00.0000,  1.045985961728869E-03,  7.138982714079845E+03,  9.818821621844518E+01,  3.040643681278639E+02,  1.106356917604654E+02,  2.460658804490386E+06,  5.987634275041884E-02,  7.736207043281600E+01,  7.747906100024706E+01,  7.146457808623753E+03,  7.153932903167662E+03,  6.012391262782691E+03,
2460658.826388889, A.D. 2024-Dec-14 07:50:00.0000,  1.444440692281956E-03,  7.127733764131770E+03,  9.819315643646016E+01,  3.040672365191660E+02,  5.986592606476279E+01,  2.460658794720709E+06,  5.998223768029168E-02,  1.641192445274249E+02,  1.641644584509313E+02,  7.138044245703572E+03,  7.148354727275375E+03,  6.001776757959880E+03,
2460658.833333333, A.D. 2024-Dec-14 08:00:00.0000,  2.740376670354474E-03,  7.109744801413259E+03,  9.819832944017996E+01,  3.040774815021899E+02,  8.072735587642919E+01,  2.460658798824383E+06,  6.009285698225159E-02,  1.791712580335398E+02,  1.791757844996877E+02,  7.129281718711601E+03,  7.148818636009943E+03,  5.990728650267467E+03,
2460658.840277778, A.D. 2024-Dec-14 08:10:00.0000,  2.301995180412294E-03,  7.115743930964793E+03,  9.819664889663771E+01,  3.040902587866372E+02,  1.111337540227014E+02,  2.460658874070642E+06,  6.005645675203229E-02,  1.846529573629034E+02,  1.846316199341846E+02,  7.132162133822771E+03,  7.148580336680749E+03,  5.994359632077657E+03,
2460658.847222222, A.D. 2024-Dec-14 08:20:00.0000,  8.718925027486208E-04,  7.136525926312833E+03,  9.819043681029778E+01,  3.040972538897659E+02,  1.012825288947025E+02,  2.460658872244656E+06,  5.992292580242352E-02,  2.304503302472932E+02,  2.303733446334735E+02,  7.142753639660234E+03,  7.148981353007634E+03,  6.007717333212061E+03,
2460658.854166667, A.D. 2024-Dec-14 08:30:00.0000,  1.383418804493157E-03,  7.136623409790865E+03,  9.818824877673298E+01,  3.040980819490738E+02,  7.264062311250264E+01,  2.460658866711920E+06,  5.987568650241200E-02,  2.951001495180201E+02,  2.949564863442968E+02,  7.146510026147537E+03,  7.156396642504209E+03,  6.012457159643555E+03,
2460658.861111111, A.D. 2024-Dec-14 08:40:00.0000,  1.271307493994248E-03,  7.129118732301298E+03,  9.819312942582987E+01,  3.041008586593416E+02,  1.221809548407537E+02,  2.460658876249538E+06,  5.998035551597214E-02,  2.815480880907289E+02,  2.814053107277971E+02,  7.138193571282053E+03,  7.147268410262808E+03,  6.001965091789691E+03,
2460658.868055556, A.D. 2024-Dec-14 08:50:00.0000,  5.702117901859777E-04,  7.125222868793407E+03,  9.819836363344157E+01,  3.041110445807290E+02,  2.230831728888766E+02,  2.460658895682618E+06,  6.009277664286725E-02,  2.165598546909823E+02,  2.165209555269815E+02,  7.129288072908211E+03,  7.133353277023015E+03,  5.990736659407307E+03,
2460658.875000000, A.D. 2024-Dec-14 09:00:00.0000,  8.778766714973707E-04,  7.125855954460319E+03,  9.819672253771313E+01,  3.041238564209883E+02,  1.017949690864135E+01,  2.460658854696908E+06,  6.005702590101767E-02,  1.053512659562095E+02,  1.054482457760585E+02,  7.132117073657672E+03,  7.138378192855025E+03,  5.994302824674170E+03,
2460658.881944444, A.D. 2024-Dec-14 09:10:00.0000,  1.468600016288852E-03,  7.132276329770233E+03,  9.819049314214435E+01,  3.041308702534465E+02,  8.188048354927031E+01,  2.460658868501948E+06,  5.992276778977336E-02,  6.959620132044898E+01,  6.975403264550573E+01,  7.142766196322502E+03,  7.153256062874771E+03,  6.007733175192868E+03,
2460658.888888889, A.D. 2024-Dec-14 09:20:00.0000,  1.058095979076366E-03,  7.138941703011911E+03,  9.818829865877512E+01,  3.041316956136610E+02,  1.108308310877957E+02,  2.460658874071601E+06,  5.987576990819750E-02,  7.665377964240189E+01,  7.677178988456491E+01,  7.146503389512812E+03,  7.154065076013712E+03,  6.012448784407413E+03,
2460658.895833333, A.D. 2024-Dec-14 09:30:00.0000,  1.421461048768559E-03,  7.128058964406954E+03,  9.819316307808216E+01,  3.041344723200032E+02,  5.992913658192936E+01,  2.460658864275124E+06,  5.998020332919679E-02,  1.635437790252426E+02,  1.635898437020445E+02,  7.138205645690405E+03,  7.148352326973855E+03,  6.001980320476197E+03,
2460658.902777778, A.D. 2024-Dec-14 09:40:00.0000,  2.732107718365987E-03,  7.109860126438296E+03,  9.819839464912860E+01,  3.041446188193147E+02,  8.027792886613403E+01,  2.460658868280336E+06,  6.009214227870815E-02,  1.791093780852590E+02,  1.791142278763506E+02,  7.129338246488369E+03,  7.148816366538442E+03,  5.990799900764316E+03,
2460658.909722222, A.D. 2024-Dec-14 09:50:00.0000,  2.320609925173249E-03,  7.115486719370429E+03,  9.819682126977366E+01,  3.041574239012415E+02,  1.107640164450985E+02,  2.460658943541538E+06,  6.005803231922429E-02,  1.845110988342302E+02,  1.844902437729507E+02,  7.132037396138616E+03,  7.148588072906802E+03,  5.994202375570764E+03,
2460658.916666667, A.D. 2024-Dec-14 10:00:00.0000,  8.811070636197454E-04,  7.136325637361472E+03,  9.819061350171091E+01,  3.041645326207105E+02,  1.023610615965869E+02,  2.460658941995733E+06,  5.992461952497768E-02,  2.288590819574260E+02,  2.287830990993174E+02,  7.142619049458695E+03,  7.148912461555919E+03,  6.007547529775227E+03,
2460658.923611111, A.D. 2024-Dec-14 10:10:00.0000,  1.376028103142327E-03,  7.136718912960054E+03,  9.818831762167720E+01,  3.041654021555430E+02,  7.220705417761349E+01,  2.460658936171854E+06,  5.987514931928093E-02,  2.950205992076248E+02,  2.948776116015823E+02,  7.146552770412733E+03,  7.156386627865411E+03,  6.012511101731368E+03,
2460658.930555556, A.D. 2024-Dec-14 10:20:00.0000,  1.280107164914850E-03,  7.129218844857596E+03,  9.819312427548719E+01,  3.041680900721079E+02,  1.212042420338298E+02,  2.460658945604872E+06,  5.997829940244460E-02,  2.820125601544395E+02,  2.818690352375234E+02,  7.138356706423207E+03,  7.147494567988817E+03,  6.002170844899398E+03,
2460658.937500000, A.D. 2024-Dec-14 10:30:00.0000,  5.763573397790565E-04,  7.125237970053618E+03,  9.819841820708913E+01,  3.041781797123247E+02,  2.209120403950776E+02,  2.460658964807708E+06,  6.009203133348569E-02,  2.182197023912964E+02,  2.181788644580107E+02,  7.129347021537315E+03,  7.133456073021012E+03,  5.990810961309499E+03,
2460658.944444444, A.D. 2024-Dec-14 10:40:00.0000,  8.674284165718437E-04,  7.125804504105130E+03,  9.819688514631810E+01,  3.041910213438817E+02,  8.768033315211269E+00,  2.460658923968469E+06,  6.005861842201325E-02,  1.062511588389816E+02,  1.063465582155176E+02,  7.131990995761589E+03,  7.138177487418048E+03,  5.994143879074804E+03,
2460658.951388889, A.D. 2024-Dec-14 10:50:00.0000,  1.465587655071890E-03,  7.132161760826925E+03,  9.819066060415224E+01,  3.041981493322725E+02,  8.111886893760040E+01,  2.460658937898700E+06,  5.992448283657742E-02,  6.984512032190386E+01,  7.000287956884335E+01,  7.142629911049308E+03,  7.153098061271691E+03,  6.007561233056798E+03,
2460658.958333333, A.D. 2024-Dec-14 11:00:00.0000,  1.070022610016535E-03,  7.138898750497686E+03,  9.818836138368221E+01,  3.041990156001830E+02,  1.109893103942129E+02,  2.460658943645732E+06,  5.987523797419843E-02,  7.598220187028483E+01,  7.610120447146117E+01,  7.146545715997318E+03,  7.154192681496951E+03,  6.012502199241897E+03,
2460658.965277778, A.D. 2024-Dec-14 11:10:00.0000,  1.398409964130915E-03,  7.128385661682173E+03,  9.819315587767301E+01,  3.042017055486921E+02,  6.001267635368632E+01,  2.460658933833458E+06,  5.997815672946029E-02,  1.629480147082895E+02,  1.629949267109026E+02,  7.138368026658285E+03,  7.148350391634397E+03,  6.002185122557691E+03,
2460658.972222222, A.D. 2024-Dec-14 11:20:00.0000,  2.723203616306946E-03,  7.109984095745705E+03,  9.819844768486107E+01,  3.042117584231988E+02,  7.983089776152697E+01,  2.460658937736714E+06,  6.009137541982363E-02,  1.790451330940426E+02,  1.790503158054120E+02,  7.129398900613953E+03,  7.148813705482200E+03,  5.990876352636107E+03,
2460658.979166667, A.D. 2024-Dec-14 11:30:00.0000,  2.338868930297985E-03,  7.115234622232452E+03,  9.819698181499272E+01,  3.042245923264540E+02,  1.103936322708260E+02,  2.460659013012318E+06,  6.005957538101092E-02,  1.843699287419919E+02,  1.843495665381405E+02,  7.131915237194245E+03,  7.148595852156037E+03,  5.994048371407925E+03,
2460658.986111111, A.D. 2024-Dec-14 11:40:00.0000,  8.911326240252897E-04,  7.136117600175881E+03,  9.819078134382976E+01,  3.042318137742301E+02,  1.034261162454455E+02,  2.460659011744172E+06,  5.992633799314993E-02,  2.272813502382881E+02,  2.272063827158644E+02,  7.142482499347580E+03,  7.148847398519278E+03,  6.007375255286765E+03,
2460658.993055556, A.D. 2024-Dec-14 11:50:00.0000,  1.368206052537767E-03,  7.136813308881450E+03,  9.818838215970978E+01,  3.042327260312975E+02,  7.179947697395600E+01,  2.460659005636799E+06,  5.987466487950176E-02,  2.949150764760617E+02,  2.947727807047826E+02,  7.146591318378269E+03,  7.156369327875087E+03,  6.012559748342689E+03,
2460659.000000000, A.D. 2024-Dec-14 12:00:00.0000,  1.288835643566657E-03,  7.129317634823034E+03,  9.819311699527537E+01,  3.042353281850288E+02,  1.202537127647210E+02,  2.460659014965245E+06,  5.997626647287450E-02,  2.824508570911586E+02,  2.823065909194056E+02,  7.138518011278214E+03,  7.147718387733393E+03,  6.002374291884564E+03,
2460659.006944444, A.D. 2024-Dec-14 12:10:00.0000,  5.830707026391771E-04,  7.125250497613772E+03,  9.819847022374948E+01,  3.042453225534179E+02,  2.187611617547663E+02,  2.460659033936697E+06,  6.009126737776505E-02,  2.198593175592197E+02,  2.198165194694446E+02,  7.129407446222841E+03,  7.133564394831910E+03,  5.990887124028392E+03,
2460659.013888889, A.D. 2024-Dec-14 12:20:00.0000,  8.567756584303710E-04,  7.125755835380302E+03,  9.819704578571950E+01,  3.042581922575594E+02,  7.340069926452011E+00,  2.460658993236847E+06,  6.006019425172476E-02,  1.071675927495604E+02,  1.072613679907867E+02,  7.131866244778010E+03,  7.137976654175717E+03,  5.993986607688366E+03,
2460659.020833333, A.D. 2024-Dec-14 12:30:00.0000,  1.462329702585500E-03,  7.132047366875949E+03,  9.819082884309491E+01,  3.042654335388642E+02,  8.036103774606507E+01,  2.460659007296182E+06,  5.992621785767818E-02,  7.009029694546173E+01,  7.024794990124616E+01,  7.142492045144043E+03,  7.152936723412137E+03,  6.007387298410560E+03,
2460659.027777778, A.D. 2024-Dec-14 12:40:00.0000,  1.082088863399174E-03,  7.138851949671081E+03,  9.818842613673671E+01,  3.042663424093375E+02,  1.111296030208466E+02,  2.460659013216354E+06,  5.987474189663683E-02,  7.532883226892532E+01,  7.544882861603352E+01,  7.146585189916424E+03,  7.154318430161767E+03,  6.012552014361522E+03,
2460659.034722222, A.D. 2024-Dec-14 12:50:00.0000,  1.375427450590355E-03,  7.128711440448801E+03,  9.819314906759836E+01,  3.042689468106612E+02,  6.012903242654894E+01,  2.460659003398132E+06,  5.997611575470099E-02,  1.623194433303969E+02,  1.623672334524907E+02,  7.138529970527125E+03,  7.148348500605450E+03,  6.002389375670478E+03,
2460659.041666667, A.D. 2024-Dec-14 13:00:00.0000,  2.713931768832256E-03,  7.110112974701449E+03,  9.819849929957712E+01,  3.042789047264321E+02,  7.939043697306815E+01,  2.460659007194337E+06,  6.009057958789664E-02,  1.789743385874437E+02,  1.789798866195378E+02,  7.129461847704612E+03,  7.148810720707776E+03,  5.990955695033947E+03,
